148,0,2018-08-16 08:30:00,1
149,0,2018-08-16 07:30:00,2
150,0,2018-08-21 08:30:00,1
151,0,2018-08-21 07:30:00,2
152,0,2018-08-23 08:30:00,1
153,1,2018-08-23 07:30:00,2
154,0,2018-08-28 08:30:00,1
155,0,2018-08-28 07:30:00,2
156,0,2018-08-30 08:30:00,1
157,0,2018-08-30 07:30:00,2
158,0,2018-07-13 08:30:00,4
159,0,2018-07-13 08:30:00,3
160,0,2018-07-13 22:00:00,5
161,0,2018-07-27 08:30:00,4
162,0,2018-07-27 08:30:00,3
163,0,2018-08-10 08:30:00,4
164,0,2018-08-10 08:30:00,3
165,0,2018-09-04 08:30:00,1
166,0,2018-09-04 07:30:00,2
167,0,2018-09-11 08:30:00,1
168,0,2018-09-11 07:30:00,2
169,0,2018-09-18 08:30:00,1
170,0,2018-09-18 07:30:00,2
171,0,2018-09-25 08:30:00,1
172,0,2018-09-25 07:30:00,2
173,0,2018-10-02 08:30:00,1
174,1,2018-10-02 07:30:00,2
175,0,2018-09-06 08:30:00,1
176,0,2018-09-06 07:30:00,2
177,0,2018-09-13 08:30:00,1
178,0,2018-09-13 07:30:00,2
179,0,2018-09-20 08:30:00,1
180,0,2018-09-20 07:30:00,2
181,1,2018-09-27 08:30:00,1
182,0,2018-09-27 07:30:00,2
183,0,2018-10-04 08:30:00,1
184,0,2018-10-04 07:30:00,2
185,0,2018-09-14 08:30:00,4
186,0,2018-09-14 08:30:00,3
187,0,2018-09-28 08:30:00,4
188,0,2018-09-28 08:30:00,3
189,0,2018-10-09 08:30:00,1
190,0,2018-10-09 07:30:00,2
191,0,2018-10-11 08:30:00,1
192,0,2018-10-11 07:30:00,2
193,0,2018-10-16 08:30:00,1
194,0,2018-10-16 07:30:00,2
195,0,2018-10-18 08:30:00,1
196,0,2018-10-18 07:30:00,2
197,0,2018-10-23 08:30:00,1
198,0,2018-10-23 07:30:00,2
199,0,2018-10-25 08:30:00,1
200,0,2018-10-25 07:30:00,2
201,1,2018-10-30 08:30:00,1
202,1,2018-10-30 07:30:00,2
203,0,2018-11-01 08:30:00,1
204,0,2018-11-01 07:30:00,2
205,0,2018-10-12 08:30:00,4
206,0,2018-10-12 08:30:00,3
207,0,2018-10-26 08:30:00,4
208,0,2018-10-26 08:30:00,3
209,0,2018-11-06 08:30:00,1
210,0,2018-11-06 07:30:00,2
211,0,2018-11-08 08:30:00,1
212,0,2018-11-08 07:30:00,2
213,0,2018-11-13 08:30:00,1
214,0,2018-11-13 07:30:00,2
215,1,2018-11-15 08:30:00,1
216,0,2018-11-15 07:30:00,2
217,0,2018-11-20 08:30:00,1
218,0,2018-11-20 07:30:00,2
219,0,2018-11-22 08:30:00,1
220,0,2018-11-22 07:30:00,2
221,0,2018-11-27 08:30:00,1
222,1,2018-11-27 07:30:00,2
223,0,2018-11-29 08:30:00,1
224,0,2018-11-29 07:30:00,2
225,0,2018-12-04 08:30:00,1
226,0,2018-12-04 07:30:00,2
227,0,2018-12-06 08:30:00,1
228,0,2018-12-06 07:30:00,2
229,0,2018-12-11 08:30:00,1
230,0,2018-12-11 07:30:00,2
231,0,2018-12-13 08:30:00,1
232,0,2018-12-13 07:30:00,2
233,0,2018-11-09 08:30:00,4
234,0,2018-11-09 08:30:00,3
235,1,2018-11-23 23:00:00,1
236,1,2018-11-23 23:00:00,2
237,1,2018-11-24 11:00:00,3
238,0,2018-11-23 08:30:00,4
240,0,2018-11-23 08:30:00,3
241,0,2019-01-15 08:30:00,1
242,0,2019-01-15 07:30:00,2
243,0,2019-01-17 08:30:00,1
244,0,2019-01-17 07:30:00,2
245,0,2019-01-22 08:30:00,1
246,0,2019-01-22 07:30:00,2
247,0,2019-01-29 08:30:00,1
248,0,2019-01-29 07:30:00,2
249,1,2019-01-24 08:30:00,1
250,0,2019-01-24 07:30:00,2
251,0,2019-01-31 08:30:00,1
252,0,2019-01-31 07:30:00,2
253,0,2019-02-05 08:30:00,1
254,0,2019-02-05 07:30:00,2
255,0,2019-02-07 08:30:00,1
256,0,2019-02-07 07:30:00,2
257,0,2019-02-12 08:30:00,1
258,0,2019-02-12 07:30:00,2
259,0,2019-02-14 08:30:00,1
260,0,2019-02-14 07:30:00,2
261,0,2019-02-19 08:30:00,1
262,0,2019-02-19 07:30:00,2
263,0,2019-02-21 08:30:00,1
264,0,2019-02-21 07:30:00,2
265,0,2019-02-26 08:30:00,1
266,0,2019-02-26 07:30:00,2
267,0,2019-02-28 08:30:00,1
268,1,2019-02-28 07:30:00,2
269,0,2019-03-05 08:30:00,1
270,0,2019-03-05 07:30:00,2
271,0,2019-03-07 08:30:00,1
272,0,2019-03-07 07:30:00,2
273,0,2019-03-12 08:30:00,1
274,0,2019-03-12 07:30:00,2
275,0,2019-03-14 08:30:00,1
276,0,2019-03-14 07:30:00,2
277,0,2019-03-19 08:30:00,1
278,0,2019-03-19 07:30:00,2
279,0,2019-03-21 08:30:00,1
280,0,2019-03-21 07:30:00,2
281,0,2019-03-26 08:30:00,1
282,0,2019-03-26 07:30:00,2
283,0,2019-03-28 08:30:00,1
284,0,2019-03-28 07:30:00,2
285,0,2019-04-02 08:30:00,1
286,0,2019-04-02 07:30:00,2
287,0,2019-04-04 08:30:00,1
288,0,2019-04-04 07:30:00,2
289,0,2019-01-31 09:30:00,4
290,0,2019-02-07 09:30:00,4
291,0,2019-02-14 09:30:00,4
293,0,2019-02-28 09:30:00,4
294,0,2019-03-07 09:30:00,4
295,0,2019-03-14 09:30:00,4
298,0,2019-04-04 09:30:00,4
299,0,2019-02-08 07:30:00,2
300,0,2019-02-15 07:30:00,2
301,0,2019-02-22 07:30:00,2
302,0,2019-03-01 07:30:00,2
303,0,2019-03-08 07:30:00,2
304,0,2019-03-15 07:30:00,2
305,0,2019-03-22 07:30:00,2
306,0,2019-03-29 07:30:00,2
